material,Ni,Cr,Co,Mo,W,Al,Ti,Nb,Ta,Fe,C,B,Zr,Hf,temperature_C,stress_MPa,test_env,process_type,solution_temp_C,solution_time_h,aging_temp_C,aging_time_h,gamma_prime_frac,gamma_prime_size_nm,grain_size_um,carbide_frac,creep_time_h
MarM247,52.40387011203273,4.5964332594930895,0.45091522511074417,5.926350644783488,2.128993872792382,10.853180612467836,2.5248216252824967,4.126904344368965,0.07942011928874804,0.5109948885784242,3.3864140109583447,4.442417289472936,6.226244889802906,2.3430391055669024,750,300.6,vacuum,forged,1040,2.0,700,1,0.449,115.4,142.9,0.0004,84.731
Rene88DT,56.32335824959893,6.748442034824757,5.192424397692557,0.13869222824550945,2.246870966889096,0.38032207134927204,0.9507962779239043,14.811612599139353,0.5274210349937878,2.37046435495648,3.303026329480347,4.15895818111109,2.8139241018121637,0.03368717198274276,700,454.0,air,forged,980,2.0,780,24,0.265,121.9,81.83,0.0455,32.672
Alloy X,57.70676967518503,2.4120868121535537,0.18864843325553576,0.45721036724768305,2.825302695780156,0.7954953444730427,4.6832278554365665,6.533524855151544,9.00801205662369,1.247706529000906,1.0240658028515974,0.6170548625555456,5.652630088588585,6.84826462169658,800,81.3,air,single_crystal,1065,2.0,720,16,0.543,84.6,103.31,0.0093,964.137
Rene88DT,21.654688956364165,12.936871542995767,0.250871524230102,3.663390780862505,5.803507608253403,9.625366995260002,5.885426586662745,7.606061480885649,1.9492438943873673,7.927292078654313,0.3925276314679412,10.585912586865467,3.728356347678089,7.990481985432477,850,198.5,vacuum,forged,1120,6.0,740,2,0.312,249.0,122.65,0.0565,104.644
IN718,59.781586948535114,4.452025445695218,0.28824579938808703,0.21071377058608978,0.9607431400873738,0.5883446629462682,6.9528250502528826,0.8376220479346774,12.605933336878582,1.3906192131567765,0.6805022473001083,5.277871576603731,3.638885206463629,2.3340815541714792,950,306.1,air,powder,1100,4.0,650,24,0.473,195.4,120.1,0.0356,25.587
IN718,30.395266276747595,5.02786996634637,1.0266976112250465,22.202226611897025,14.570115146630572,4.159492263811517,0.881068634846785,4.513368534040072,0.29664573089743435,0.1232390359372988,1.1795733270744715,2.458498335908587,8.024124579409468,5.141813945227763,750,154.9,air,powder,980,4.0,650,2,0.54,177.7,11.89,0.0052,200.99
IN100,33.359298449675286,1.877016659289427,17.78733311376717,0.1657093974897357,8.167493437750418,3.4989278104461943,2.3371304288765304,5.229746277051479,2.6993699187456657,8.366913298204008,9.349461489480689,2.217104595536382,1.31200079253733,3.632494331149679,900,461.3,air,forged,1000,2.0,650,4,0.191,215.9,111.41,0.0131,9.545
IN939,52.158078217162554,0.7995100705996304,3.296653343689457,3.3745780473261906,4.464376210687095,0.47676260981144564,4.252247602147899,8.102049361126278,0.6694031502056133,0.9166130191401919,12.012130271216396,0.6747380209936661,6.512013735521068,2.290846340372515,750,352.0,inert,single_crystal,980,2.0,700,4,0.45,171.6,142.47,0.0367,87.029
IN738,45.50514526220551,2.8724883998017665,1.767786148262275,3.569893875602856,0.7091849880924737,1.970269737032938,13.850120758779367,1.1859085396024185,4.246823264151337,1.5621854997121072,5.897618915849849,0.5571046143440398,13.903550381646335,2.401919614916724,850,280.7,air,forged,980,2.0,720,4,0.061,200.9,105.4,0.0203,22.006
Rene88DT,51.85938033701903,0.46250364467213595,1.12713901416986,4.444010729735588,2.490015302414531,10.696002951206827,3.4151235638396864,1.7325878993642356,5.816904582601573,7.432890425426225,1.1073515048420146,1.111552103798457,0.2263556246301224,8.078182316279708,800,422.2,vacuum,powder,980,1.0,650,24,0.39,111.9,125.63,0.0319,30.496
Rene80,41.4856313947914,7.811015939134328,4.197464672235869,9.664893504048425,1.0989019299454106,0.565934581889785,1.498922266957378,0.28027141503841796,3.611866882191942,13.152106972142349,0.19138208499780573,0.62096200393937,2.8696203289911604,12.95102602369638,700,269.4,inert,cast,1100,4.0,720,24,0.423,132.6,73.35,0.048,71.306
Alloy X,49.8642392041385,1.997414502338939,0.11984030582436678,0.45318347704752004,12.17757856264819,9.471130500629934,0.013976723834593783,8.559061891329769,2.8765286566650166,5.7133059922752905,1.711711083631475,2.0457143410308087,1.8940134048096384,3.102301353795956,700,314.6,air,forged,1000,2.0,740,4,0.289,26.0,48.54,0.0476,71.176
IN100,43.84503774228482,3.6245251045615947,11.347321427829032,0.31935972684806485,3.6163009089057367,1.899639133131766,6.561774353850058,0.6314916121118186,3.8206998802656313,5.897313541616116,9.371053356785945,3.7233641767207817,2.226669406323784,3.1154496287648454,650,81.2,air,forged,1065,2.0,720,24,0.131,81.0,101.76,0.0419,418.242
Alloy X,28.045691455099163,3.4967012446723644,0.12763627901155122,11.055680871621336,4.837941487984984,4.668109008550416,1.0048161583932889,4.448639779874752,2.0707967095175386,4.356874558459478,0.4662041793545218,4.436046383923531,30.780479669054227,0.20438221448283345,750,233.6,air,forged,980,2.0,780,4,0.358,101.5,74.34,0.0532,58.874
IN939,38.83353779467497,6.254587147877844,3.43300388329285,5.500346908133216,8.645387929915213,2.1234420744721394,1.624352861710858,4.517143264673838,6.764901307160066,5.892251954862148,6.556177065867671,2.3457828027215477,6.9838291295897745,0.5252558750479005,850,138.3,air,forged,1100,2.0,720,24,0.499,162.0,134.4,0.012,292.543
IN100,61.423388059302766,0.0330750118596102,2.2474309121783698,2.6139878712232534,2.8890684873188217,6.809234904508797,2.8172998378266216,3.41020889268555,1.5532157386335672,2.675700791180033,1.4765570643165113,0.4353248132859504,5.297160253877534,6.318347361802617,750,369.7,air,forged,1100,6.0,720,4,0.516,124.1,146.18,0.0106,51.638
IN718,39.5042075411158,10.235759521680363,3.765009700935107,3.3550899363687816,0.1335986633123727,2.14674876186473,2.4601840215905653,2.617119755544595,4.463708198664919,3.922690663838092,4.81518565815621,7.445452362576504,8.622682018850414,6.5125631955015475,800,281.2,vacuum,forged,1065,6.0,760,16,0.423,157.8,123.15,0.048,39.394
IN939,63.23219448217752,0.06290328117920793,0.7448224034094244,0.025951945463193283,3.564240317435672,7.804715103643893,0.9538617220242478,8.948843037348734,0.21249360441854231,9.314484930856768,1.4811760135981928,0.3655759322425715,2.2742681755154117,1.0144690506866325,750,206.7,air,forged,1040,6.0,780,16,0.182,182.6,148.91,0.0193,179.749
CM247LC,46.438339757866075,5.208439071707344,2.5074547068737036,6.33629153909609,8.466487614763338,2.1400439385182732,3.587895926358876,0.8738624674325762,1.3436369429170345,7.6840656397598535,1.3460101577862407,5.0072659685683325,8.30028753125065,0.7599187371015979,850,276.5,inert,cast,1000,4.0,700,2,0.485,25.0,52.91,0.0307,63.343
Alloy X,29.223522962484218,1.3076781644235342,14.53302664671368,2.9145261669345963,7.233111252653054,3.524289746353094,0.19576536061309147,4.423190343716535,13.339185004061596,4.059397190733615,7.543824393596002,9.509478433461538,1.1418452691768841,1.0511590650785758,850,168.0,air,forged,1000,2.0,720,2,0.494,75.7,134.47,0.0446,86.008
Rene88DT,35.07232224013856,13.622767421373375,2.579602350677531,1.5991766844316364,8.971271036570688,1.9008093292752464,10.230780229676611,3.2606934236434326,6.514754767639255,0.5940072275683057,5.784323149288342,3.5556669386398307,5.225692108542349,1.0881330925348451,850,468.5,air,forged,1120,4.0,650,4,0.234,55.2,50.16,0.0238,13.655
IN718,57.415251414087464,7.043876405320739,0.8663121573069485,0.3567879676108107,0.08483478716631132,3.6424946088053236,3.312844231428771,2.805768917299645,0.9358409335227186,1.7581643774033886,3.2007513906773597,2.435209171828976,15.621659955691946,0.5202036818495984,800,102.7,air,forged,980,0.5,760,2,0.141,59.1,18.59,0.0078,253.716
Rene88DT,36.336500389095505,6.228054719239743,5.807652440580964,23.34437416126387,0.676868176503395,0.5415080902345557,6.347057001071062,4.254088611695254,1.5782966380713876,0.40759766734870634,0.44109272472000993,11.063505278474137,1.0492980692562874,1.9241060324451251,750,443.5,air,cast,1040,6.0,720,24,0.487,133.2,93.58,0.0408,26.125
CM247LC,61.572599370755334,1.7185209349317512,0.2819843454632038,2.868827127082113,0.2743636055378698,6.314535101688986,1.0432530088121041,3.04339298205454,8.312101760195398,4.124191100872378,2.9837480187504566,1.5365055698826628,1.58710917758756,4.338867896385633,850,294.8,vacuum,forged,1000,6.0,760,4,0.493,188.9,68.79,0.049,54.572
IN718,57.69883983706134,0.22572340526174103,3.006696549469982,11.504012815471661,0.7014018083645415,4.2621380865738825,0.8162969047754116,2.7930259586076636,0.370006103820774,2.1780584326264383,5.135738670156571,1.554101802688278,3.9788777863841753,5.775081838737542,750,340.0,air,forged,1120,4.0,700,16,0.1,79.1,138.33,0.0008,31.816
IN738,40.5460657033133,0.9831025122755457,1.8737913889286557,0.6079430851305697,17.979824370939863,9.622179085736924,2.854459333174398,6.784254173311539,2.705681897775334,3.5920453423033862,0.34318476163510186,5.1748542444271495,0.5023284834021878,6.430285617646027,750,207.1,air,single_crystal,980,1.0,760,8,0.533,208.7,74.34,0.0338,223.708
Rene88DT,52.05994984431017,1.5616471241923147,1.3202187001397636,1.9306882183413105,0.39661735335940684,11.951455948906496,3.489475922282121,1.576539496952937,2.1871352181744266,2.563137808553797,3.9685139868396453,3.13496991937526,10.88862998569138,2.971020472880949,750,486.0,air,forged,1040,8.0,650,16,0.317,224.7,139.22,0.0282,59.151
IN738,45.684487142115934,6.7227784181823775,0.8245001421921113,9.406489116684947,0.4362032946053083,5.996662966872688,1.689069901617183,7.416889359555025,7.141369757212472,5.780816064076449,5.50325453704567,1.2812610737844943,0.29752313339289066,1.8186950926624585,850,198.4,air,cast,1100,6.0,720,1,0.547,97.4,12.72,0.0156,118.11
IN738,42.05135957224799,13.659400871043534,3.7678031245768286,6.35844702180014,0.5229259009935303,7.2851059331311845,9.419190242327309,2.4555799642438534,3.4282719467573948,5.32371071303222,0.7068666765945739,2.5684733816454854,1.8707418427903184,0.5821228088156638,850,327.3,vacuum,cast,980,4.0,650,16,0.273,175.1,124.75,0.0097,27.09
IN718,38.65871375083101,0.38263536796912645,0.14171682946884234,0.7869654538528436,17.88310470983765,4.321609637260708,18.29618042024648,3.0700348614395154,2.0251505829685064,3.8232828781605637,3.137428563332751,0.6051863714029739,5.548984774409672,1.3190057988193549,850,497.2,inert,cast,1040,1.0,740,1,0.317,42.5,114.11,0.0113,13.578
IN100,52.28821513274312,0.2170842533440727,5.203515877676253,2.1115057240860264,0.20546645468752806,18.076346344902166,0.20407155896794774,4.071890177598047,14.110491882765992,0.9372892249530739,0.5261198816115233,0.44371421663898347,1.2390436011389208,0.3652456688863533,800,450.1,air,forged,1065,2.0,760,2,0.183,189.8,108.28,0.0435,36.077
MarM247,48.38618863868395,0.22272296508323958,2.4661942466814057,19.783263450529432,5.824112897914198,3.3073757392146947,1.2662137728560678,3.3863548544931334,2.5928551710199073,1.9228613043644611,0.48508254139309115,7.5383369731965635,2.068907897143341,0.7495295474265335,700,305.3,air,cast,1000,1.0,760,16,0.499,53.8,53.92,0.0322,39.253
IN718,47.355354296095236,9.688017702616339,10.741533825434194,0.08123985427001128,3.9410767183828,4.808192172025063,0.1419270295693513,2.2033894596039616,10.460785316236757,1.0800262376294782,5.612862068915243,1.7747709086903554,0.08931267717596049,2.0215117333552546,900,496.0,air,forged,980,2.0,760,8,0.272,176.5,117.78,0.0589,13.543
MarM247,29.414833065743778,9.369817875757795,18.58923014151536,3.877043185065474,0.67348214409299,4.6003562119276395,3.5101774618191586,10.777983361236418,0.5981301126997685,3.8814241103902645,0.9419696736039848,2.274515559645425,7.746372384467443,3.744664712034504,800,374.6,inert,forged,1120,4.0,780,24,0.457,114.1,73.01,0.0146,37.039
MarM247,26.468895706702423,6.783719369699899,9.825258616274128,13.718231254042253,6.822622322501404,1.67224090587559,5.142018371665345,2.539921549346117,1.2971244109540199,8.111384243023869,0.1729215810283479,10.23988072286266,2.7313529073973797,4.47442803862657,800,167.7,inert,powder,1100,6.0,700,16,0.09,233.2,107.57,0.0574,53.67
IN718,35.712495946981065,14.728033914815722,6.612790592455228,6.216346765140799,0.45052593882258707,4.772307321752303,1.0627943284711268,8.734287119290219,4.68894351452934,7.446888209532454,0.2780214432406785,0.5787183358760354,8.22919465561181,0.48865191348064063,800,250.4,air,forged,1120,2.0,780,24,0.444,124.1,83.28,0.0309,34.403
IN738,34.952363640178525,8.602979345478074,6.251678717811989,1.182425723265578,1.1044029374292457,0.598001836045071,6.233500668266861,8.345415834531025,1.7778948044246203,0.12220715657552791,0.4950363387531744,19.84682469166829,2.021765144806981,8.465503160765039,750,220.5,air,forged,980,4.0,650,16,0.295,22.3,24.46,0.0088,49.973
Rene88DT,31.15757839837437,2.157272256832374,1.0324277348901785,0.5801967800615128,4.2796068227819335,6.680389280681512,4.629356630484178,3.387948862266816,0.19214308669703925,15.50094781269673,7.187017112343476,1.5533756219373722,17.53250511704159,4.129234482910923,700,224.5,air,powder,1000,1.0,740,16,0.053,128.0,10.62,0.0089,60.245
Rene80,59.080949685671115,4.14224063902704,0.5313965815192403,1.600651784107607,10.20436036568514,0.9862098706100494,1.8045148695986386,2.1932984212043367,2.2436459028194857,3.6796325981116382,11.110662414104672,1.0674350843253582,0.5021869719839684,0.8528148112317039,800,399.4,air,forged,1000,2.0,700,24,0.163,201.9,55.56,0.0365,27.671
MarM247,39.36211916201232,3.6049118258202575,1.1695695662683618,5.878489386287389,6.8628466158584285,6.509280276927777,8.726051346013165,1.0095692186620888,4.885631807475284,2.143605777656035,6.408567924658913,4.528207417866702,5.203222530086278,3.7079271444070168,750,325.4,air,powder,1040,8.0,700,24,0.147,167.1,139.99,0.0499,32.819
IN738,44.797288106700385,12.120946344713058,0.19306310471767388,0.7878608165509763,0.6179074162967332,5.66306527759539,7.447943380262098,1.0506616408408425,3.083701077587559,8.035947160834535,5.773346160881951,3.4182762402486597,3.9040344256749426,3.1059588470951973,750,96.0,air,forged,1120,4.0,720,4,0.426,242.1,79.93,0.0449,827.516
IN718,30.117910246640754,4.064010702696366,5.700110648716305,10.086624770228914,4.937594758650028,6.989949562198998,0.8515974194454337,3.0222786097970213,0.0457702057407872,1.3828734618775347,6.328512974576933,23.45687140841698,0.509906431914122,2.5059887990998213,900,448.5,air,forged,1120,2.0,740,16,0.289,213.2,120.53,0.0393,10.776
Alloy X,39.98847485036941,6.625360464270753,4.800948013417653,1.0448162897661806,2.202652050435633,7.682488149517658,4.05286880439043,0.026302000407483643,7.179555141413732,0.18033437444955164,6.869150189326262,1.1349269404047688,15.910796738493882,2.3013259933366155,800,204.7,air,forged,1100,2.0,760,16,0.13,138.7,86.82,0.0103,54.778
IN718,42.27939626114555,0.5868447977945156,1.32763414685978,7.618006047134296,20.417038088219254,1.6721534244920278,2.1670707405772753,4.660891665471838,7.911189149698339,3.272738387642021,1.8084606334666724,1.9369086653528569,4.329933931241257,0.011734060904348005,800,498.8,air,single_crystal,1040,2.0,780,8,0.178,63.5,143.73,0.0065,12.689
CM247LC,33.96891857388927,0.586102133639349,5.3277655715005885,3.93806769931181,6.173922812366443,0.4026476910994326,5.209100821518729,4.950275846322573,4.938995907125123,5.554905195677485,6.77637384690207,9.816353733461218,1.8883604371588973,10.468209730027025,850,480.8,air,forged,1100,1.0,760,24,0.302,15.9,56.05,0.0,9.782
IN718,64.91930770592708,0.3679666687437162,0.2768612484513061,1.8668039404481684,7.05122041391285,5.643724212837279,7.131228655045876,3.3419541971358746,2.6622624371970693,0.7320237807311722,1.8253232142410623,2.6118850703410175,0.4257144081382067,1.143724046849316,950,475.0,air,single_crystal,980,2.0,720,24,0.06,245.4,9.5,0.0061,15.247
IN738,54.322790755977834,4.750888283922667,2.5254336847561185,4.66908935575426,7.112244051294564,0.5815967509503962,2.4358016974465624,8.456943189174062,2.236150402293777,3.91750541360406,4.092239562937743,0.9417004988217391,2.077059379146702,1.8805569739195158,700,420.7,air,cast,980,1.0,780,1,0.262,235.5,117.32,0.046,24.714
IN738,39.22214263981242,1.7147328737530099,13.649961562598051,1.4504081494050285,2.713358979815691,9.9613084326077,8.914140351931959,0.9950429684960642,7.841406431439177,2.9613332915565076,3.187567182208869,0.6923086639512191,0.4060764988006161,6.290211973623664,850,172.7,air,forged,1120,6.0,760,1,0.389,79.4,106.11,0.0537,143.25
IN718,52.82387596570379,2.47224718441141,5.629463056001901,6.244461386653225,0.7450809870454106,4.056555393582595,0.6261671633557022,5.992398347995756,4.606398975272033,13.508989760488252,0.3076298737791686,0.25293367260406147,1.4274632472423068,1.3063349858643987,800,303.7,vacuum,single_crystal,1040,1.0,650,24,0.309,165.0,79.6,0.0144,62.46
IN738,54.826626731174244,1.6092778595087305,7.22339017054985,3.028890106122432,7.6020198511374275,0.342762982449978,3.3900534315643873,0.1733655768643524,0.328066419039415,12.012472199367965,0.7602889896618902,3.854467836105208,2.684746760263737,2.163571086190378,700,174.2,air,forged,1065,1.0,760,8,0.349,186.4,49.63,0.0477,240.261
IN718,36.32101532390753,0.08909309144670682,4.401218674822737,13.355070886528065,3.3164555965673963,11.15147629670965,0.2167173530210229,2.1910788887591934,1.2166473127659654,5.299052880027646,16.06650373499381,1.1968970802393473,4.287365828196123,0.891407052014797,750,189.1,vacuum,single_crystal,1000,4.0,780,2,0.213,150.8,29.05,0.0119,316.991
Rene80,40.06162685461204,6.173488349823737,2.8307050189667273,0.7974671736733366,1.0794715624471352,1.68056428494918,1.902206175446809,12.515207639182819,5.422563955344942,4.878145206254896,0.8024704167539395,12.948845497068435,8.446011883412462,0.46122598206354143,800,336.6,air,cast,1040,8.0,650,16,0.142,213.1,72.86,0.015,18.037
